date,time,color,white,black,opponent,result,opening,eco,termination,time_control,time_class,user_rating,opp_rating,rating_diff,moves,plies,captures,checks,castles,promotions,pawn_moves,piece_moves,link
2026.03.16,08:22:23,black,Bakyt64,NafsinFerdous,Bakyt64,win,Sicilian Defense Bowdler Attack 2...e6,B20,NafsinFerdous won by checkmate,10:00,Unknown,1493,1460,33,75,150,26,9,2,3,45,105,https://www.chess.com/game/live/166011086606
2026.03.17,09:37:54,white,NafsinFerdous,manbalec,manbalec,win,Scandinavian Defense Mieses Kotrc Main Line 4.d4 c6,B01,NafsinFerdous won by resignation,5:00,Unknown,1344,1308,36,20,39,8,1,1,0,9,30,https://www.chess.com/game/live/166057734492
2026.03.17,09:45:27,white,NafsinFerdous,IsaacxROG,IsaacxROG,loss,Ruy Lopez Opening Morphy Defense Caro Graz Variation,C70,IsaacxROG won by resignation,5:00,Unknown,1336,1363,-27,14,28,5,2,1,0,13,15,https://www.chess.com/game/live/166057956032
2026.03.17,09:46:51,white,NafsinFerdous,lacoste627,lacoste627,loss,Scotch Game,C45,lacoste627 won by resignation,5:00,Unknown,1328,1345,-17,28,56,15,6,0,0,12,44,https://www.chess.com/game/live/166057997388
2026.03.17,09:57:39,black,mslesarenko,NafsinFerdous,mslesarenko,loss,English Opening Symmetrical Three Knights System...7.Be2 O O 8.Be3 Nc6,A34,mslesarenko won by resignation,5:00,Unknown,1320,1334,-14,29,58,12,2,2,0,14,44,https://www.chess.com/game/live/166058318620
2026.03.17,10:04:22,white,NafsinFerdous,LeMerluche,LeMerluche,loss,Sicilian Defense Open Accelerated Dragon Modern Variation...8.Qd2 d5 9.exd5 Nxd5,B34,LeMerluche won by resignation,10:00,Unknown,1481,1485,-4,47,94,22,7,2,0,20,74,https://www.chess.com/game/live/166058519156
2026.03.22,19:55:38,black,Cutlas70,NafsinFerdous,Cutlas70,win,Sicilian Defense Delayed Alapin Variation 3...Nf6,B50,NafsinFerdous won by resignation,5:00,Unknown,1328,1305,23,40,80,20,8,2,0,26,54,https://www.chess.com/game/live/166296018534
2026.03.22,20:06:17,black,lgmnexus,NafsinFerdous,lgmnexus,loss,Sicilian Defense Delayed Alapin Variation 3...Nf6 4.Bc4 e6,B50,lgmnexus won by checkmate,5:00,Unknown,1321,1362,-41,34,67,17,4,2,0,15,52,https://www.chess.com/game/live/166296382668
2026.03.22,20:15:30,white,NafsinFerdous,Heavenly_Prawns,Heavenly_Prawns,win,Alekhines Defense Normal Variation 3.Bc4 Nb6 4.Bb3,B02,NafsinFerdous won by resignation,5:00,Unknown,1329,1303,26,6,11,1,1,0,0,3,8,https://www.chess.com/game/live/166296688014
2026.03.23,19:38:47,black,OcusPecus,NafsinFerdous,OcusPecus,win,Sicilian Defense Open Scheveningen Sozin Attack 6...Be7 7.O O O O,B80,NafsinFerdous won by resignation,10:00,Unknown,1492,1464,28,33,66,17,0,2,0,23,43,https://www.chess.com/game/live/166338418846
2026.03.23,19:53:00,white,NafsinFerdous,Vahan_arm,Vahan_arm,win,Ruy Lopez Opening Birds Defense 4.Nxd4 exd4 5.O O c6 6.Bc4,C61,NafsinFerdous won on time,10:00,Unknown,1503,1479,24,71,141,29,8,2,2,38,103,https://www.chess.com/game/live/166338955072
2026.03.23,20:13:09,black,rtehwi5673,NafsinFerdous,rtehwi5673,draw,Sicilian Defense Delayed Alapin Variation...4.Be2 Nc6 5.d3 g6,B50,Game drawn by insufficient material,10:00,Unknown,1503,1488,15,55,110,29,11,2,0,28,82,https://www.chess.com/game/live/166339699086
2026.03.24,06:27:50,white,NafsinFerdous,Blacktrombone,Blacktrombone,loss,French Defense Exchange Variation 3...exd5 4.Nf3 Bg4,C01,Blacktrombone won by resignation,5:00,Unknown,1321,1322,-1,37,74,20,2,2,0,23,51,https://www.chess.com/game/live/166354941548
2026.03.24,06:35:49,black,kevinmanager,NafsinFerdous,kevinmanager,loss,Sicilian Defense 2.Nf3 d6 3.d4 cxd4,B50,kevinmanager won by resignation,5:00,Unknown,1314,1353,-39,76,151,29,11,2,1,33,118,https://www.chess.com/game/live/166355132162
2026.03.24,06:46:08,black,iamanlohan,NafsinFerdous,iamanlohan,win,Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 Nf6 4.Bb5,A01,NafsinFerdous won by checkmate,5:00,Unknown,1322,1302,20,40,80,16,12,1,0,14,66,https://www.chess.com/game/live/166355380952
2026.03.24,18:09:21,black,T-Magnus-C,NafsinFerdous,T-Magnus-C,win,Queens Pawn Opening Krause Variation,D02,NafsinFerdous won by resignation,10:00,Unknown,1503,804,699,29,58,12,9,1,0,15,43,https://www.chess.com/game/live/166379327828
2026.03.24,18:17:38,white,NafsinFerdous,T-Magnus-C,T-Magnus-C,draw,Modern Defense with 1 e4 2.d4 Bg7 3.Nf3 c6,B06,Game drawn by stalemate,10:00,Unknown,1492,813,679,55,110,27,17,2,0,31,79,https://www.chess.com/game/live/166379662976
2026.03.24,18:29:00,black,T-Magnus-C,NafsinFerdous,T-Magnus-C,loss,Sicilian Defense,B20,T-Magnus-C won by resignation,10:00,Unknown,1471,831,640,58,115,23,14,1,1,31,84,https://www.chess.com/game/live/166380118556
2026.03.25,19:13:28,white,NafsinFerdous,adnan5120,adnan5120,win,Ruy Lopez Opening Morphy Defense Closed Averbakh Variation 7.c3 O O 8.d4 Bd7,C87,NafsinFerdous won by resignation,10:00,Unknown,1471,862,609,15,29,10,0,2,0,8,21,https://www.chess.com/game/live/166426376052
2026.03.25,19:19:05,black,adnan5120,NafsinFerdous,adnan5120,loss,Sicilian Defense Open Dragon Variation,B70,adnan5120 won by resignation,10:00,Unknown,1471,862,609,40,80,21,9,1,0,12,68,https://www.chess.com/game/live/166426589562
2026.03.25,19:31:54,white,NafsinFerdous,doubledoor,doubledoor,win,Alekhines Defense Brooklyn Variation 3.d4 d6,B02,NafsinFerdous won by resignation,5:00,Unknown,1330,1313,17,25,49,13,0,2,0,13,36,https://www.chess.com/game/live/166427075384
2026.03.26,00:08:25,black,CPU_LV5,NafsinFerdous,CPU_LV5,loss,English Opening Symmetrical Four Knights Variation 4.e3 g6,A35,CPU_LV5 won by resignation,10:00,Unknown,1461,1501,-40,27,53,12,0,2,0,18,35,https://www.chess.com/game/live/166435421410
2026.03.26,00:12:23,white,NafsinFerdous,BenjaminThom,BenjaminThom,win,Sicilian Defense Open Pelikan and Sveshnikov Retreat Variation 6...Bb4,B33,NafsinFerdous won by checkmate,10:00,Unknown,1471,1455,16,20,39,10,1,2,0,10,29,https://www.chess.com/game/live/166435508922
2026.03.26,00:19:37,black,08stevan08,NafsinFerdous,08stevan08,loss,Sicilian Defense Bowdler Attack 2...e6,B20,08stevan08 won by checkmate,10:00,Unknown,1461,1477,-16,71,141,27,6,2,0,36,105,https://www.chess.com/game/live/166435668158
2026.03.26,00:39:43,white,NafsinFerdous,mohan_souza,mohan_souza,win,Ruy Lopez Opening Old Steinitz Defense 4.d4,C62,NafsinFerdous won by resignation,10:00,Unknown,1471,1439,32,5,9,0,0,0,0,6,3,https://www.chess.com/game/live/166436102974
2026.03.26,00:40:30,white,NafsinFerdous,Vanroyy,Vanroyy,win,Owens Defense...4.Nf3 Bb4 5.Bd3 Nf6,B00,NafsinFerdous won by checkmate,10:00,Unknown,1481,1484,-3,26,51,13,5,2,0,13,38,https://www.chess.com/game/live/166436120306
2026.03.26,13:54:54,black,AlwaysDoubledPawns,NafsinFerdous,AlwaysDoubledPawns,loss,Queens Gambit Declined Austrian Variation 3.cxd5 Qxd5,D06,AlwaysDoubledPawns won by resignation,5:00,Unknown,1322,1344,-22,5,9,4,0,0,0,6,3,https://www.chess.com/game/live/166457754102
2026.03.26,13:55:46,white,NafsinFerdous,luke454545454545,luke454545454545,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won on time,5:00,Unknown,1330,1306,24,25,49,15,3,2,0,10,39,https://www.chess.com/game/live/166457788892
2026.03.27,13:24:01,black,Lotte_schaak,NafsinFerdous,Lotte_schaak,loss,Indian Game Knights Variation...4.Bg2 cxd4 5.O O d5,A46,Lotte_schaak won by resignation,10:00,Unknown,1472,1500,-28,19,37,10,0,2,0,10,27,https://www.chess.com/game/live/166500769504
2026.03.27,18:00:24,black,Tumyza1234,NafsinFerdous,Tumyza1234,win,Sicilian Defense Bowdler Attack,B20,NafsinFerdous won by resignation,10:00,Unknown,1481,1469,12,33,66,18,5,0,0,20,46,https://www.chess.com/game/live/166512117602
2026.03.27,18:07:37,white,NafsinFerdous,jenaar,jenaar,win,Alekhines Defense Scandinavian Variation 3.exd5 Nxd5 4.Nxd5 Qxd5 5.Nf3,B02,NafsinFerdous won by checkmate,10:00,Unknown,1491,1492,-1,35,69,17,6,2,0,13,56,https://www.chess.com/game/live/166512406624
2026.03.27,18:17:46,white,NafsinFerdous,Rookpoleon_Pawnaparte,Rookpoleon_Pawnaparte,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won by resignation,5:00,Unknown,1338,1303,35,20,39,9,1,1,0,10,29,https://www.chess.com/game/live/166512812312
2026.03.27,18:35:39,black,prosperosalgadosoto,NafsinFerdous,prosperosalgadosoto,loss,Indian Game Knights Variation...4.Bg2 cxd4 5.Nxd4 d5,A46,prosperosalgadosoto won by checkmate,2:00 + 1s,Unknown,1046,1067,-21,22,43,10,3,1,0,15,28,https://www.chess.com/game/live/166513516458
2026.03.27,18:40:01,black,3bd00oo,NafsinFerdous,3bd00oo,win,Sicilian Defense...3.Bc4 e6 4.O O Nf6 5.Re1,B50,NafsinFerdous won by checkmate,2:00 + 1s,Unknown,1070,1032,38,72,144,27,19,1,4,46,98,https://www.chess.com/game/live/166513686316
2026.03.30,02:55:49,white,NafsinFerdous,Coach-Hikaru,Coach-Hikaru,win,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,B01,NafsinFerdous won by checkmate,-,Unknown,1491,1600,-109,82,163,28,7,1,2,33,130,https://www.chess.com/game/daily/76637245
2026.03.30,19:00:05,white,NafsinFerdous,hmattio,hmattio,loss,Modern Defense with 1 e4 2.d4,B06,hmattio won by checkmate,5:00,Unknown,1330,1327,3,27,54,13,6,1,0,15,39,https://www.chess.com/game/live/166644252274
2026.03.30,19:06:48,white,NafsinFerdous,K284284,K284284,loss,Caro Kann Defense Advance Botvinnik Carls Defense 4.c3,B12,K284284 won by resignation,5:00,Unknown,1322,1320,2,24,48,14,1,2,0,14,34,https://www.chess.com/game/live/166644517848
2026.03.30,19:12:03,black,RVIIR,NafsinFerdous,RVIIR,win,Sicilian Defense Old Sicilian Variation,B30,NafsinFerdous won by resignation,5:00,Unknown,1330,1327,3,30,60,17,10,2,0,14,46,https://www.chess.com/game/live/166644724892
2026.03.30,19:19:46,white,NafsinFerdous,QandA201,QandA201,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won by checkmate,5:00,Unknown,1338,1330,8,18,35,12,5,1,0,8,27,https://www.chess.com/game/live/166645028406
2026.03.31,11:45:52,white,NafsinFerdous,andrey110011,andrey110011,loss,Nimzowitsch Defense Declined...4.Nc3 Qa5 5.d4 Bg4,B00,andrey110011 won on time,5:00,Unknown,1330,1367,-37,44,88,20,6,2,0,18,70,https://www.chess.com/game/live/166671683284
2026.04.03,06:46:54,black,sudeshpanchal,NafsinFerdous,sudeshpanchal,loss,Sicilian Defense McDonnell Attack 2...d6 3.Nf3 Nc6,B21,sudeshpanchal won on time,5:00,Unknown,1322,1317,5,65,129,26,10,2,0,31,98,https://www.chess.com/game/live/166795280348
2026.04.03,08:31:26,black,chandrasekherreddy,NafsinFerdous,chandrasekherreddy,loss,Van t Kruijs Opening 1...c5,A00,chandrasekherreddy won by resignation,5:00,Unknown,1314,1320,-6,39,77,18,3,2,0,16,61,https://www.chess.com/game/live/166798175102
2026.04.03,08:38:45,white,NafsinFerdous,Eggdne,Eggdne,win,Sicilian Defense Open Accelerated Dragon Exchange Variation 5...bxc6 6.Qd4,B34,NafsinFerdous won by resignation,5:00,Unknown,1322,1306,16,23,45,14,1,1,0,13,32,https://www.chess.com/game/live/166798390520
2026.04.03,08:45:02,white,NafsinFerdous,svidivok,svidivok,loss,Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 Bg4,B01,svidivok won by resignation,5:00,Unknown,1314,1341,-27,43,86,23,3,2,0,25,61,https://www.chess.com/game/live/166798575860
2026.04.03,19:50:03,black,sleeprunner,NafsinFerdous,sleeprunner,win,Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6,A01,NafsinFerdous won by resignation,5:00,Unknown,1323,1336,-13,19,38,7,0,0,0,11,27,https://www.chess.com/game/live/166823588502
2026.04.04,08:46:32,black,Damesocool,NafsinFerdous,Damesocool,win,Alapin Sicilian Defense 2...d6 3.d4,B22,NafsinFerdous won by checkmate,5:00,Unknown,1331,1302,29,28,56,16,5,2,0,17,39,https://www.chess.com/game/live/166843128964
2026.04.04,08:57:05,white,NafsinFerdous,qiakkaiq,qiakkaiq,win,Owens Defense...3.Nc3 e6 4.Nf3 Bb4,B00,NafsinFerdous won - game abandoned,5:00,Unknown,1339,1329,10,33,65,14,5,2,0,19,46,https://www.chess.com/game/live/166843440928
2026.04.04,19:58:50,black,Nestor0988,NafsinFerdous,Nestor0988,win,Queens Pawn Opening Zukertort Variation 2...e6 3.g3 c5 4.Bg2,D02,NafsinFerdous won on time,10:00,Unknown,1501,1490,11,45,90,18,11,1,0,20,70,https://www.chess.com/game/live/166867425144
2026.04.04,20:59:04,black,jeef007,NafsinFerdous,jeef007,win,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,NafsinFerdous won by resignation,5:00,Unknown,1347,1334,13,40,80,24,6,2,0,22,58,https://www.chess.com/game/live/166869412444
2026.04.09,02:09:57,white,NafsinFerdous,an69di,an69di,draw,Nimzowitsch Defense Declined 2...d5 3.exd5 Qxd5 4.Nc3,B00,Game drawn by timeout vs insufficient material,5:00,Unknown,1347,1359,-12,66,131,28,12,2,0,33,98,https://www.chess.com/game/live/167054178552
2026.04.09,10:48:18,white,NafsinFerdous,E255,E255,loss,Modern Defense Standard Two Knights Variation,B06,E255 won by resignation,5:00,Unknown,1339,1342,-3,60,120,28,9,2,1,25,95,https://www.chess.com/game/live/167067559828
2026.04.09,10:53:37,black,E255,NafsinFerdous,E255,loss,Kings Indian Attack Yugoslav Variation...5.d3 O O 6.Nbd2 c5,A07,E255 won by resignation,5:00,Unknown,1331,1350,-19,18,35,10,0,2,0,12,23,https://www.chess.com/game/live/167067740946
2026.04.09,10:55:02,white,NafsinFerdous,E255,E255,loss,Pirc Defense Classical Quiet System 5...O O 6.O O Nbd7,B08,E255 won by resignation,5:00,Unknown,1323,1358,-35,22,44,12,0,2,0,9,35,https://www.chess.com/game/live/167067788968
2026.04.09,10:58:34,black,GLENDALE_BURBANK,NafsinFerdous,GLENDALE_BURBANK,win,Sicilian Defense Staunton Cochrane Variation,B20,NafsinFerdous won by resignation,5:00,Unknown,1331,1304,27,38,75,21,2,2,0,22,53,https://www.chess.com/game/live/167067908514
2026.04.09,18:51:52,black,SumeetAnand,NafsinFerdous,SumeetAnand,draw,Sicilian Defense 2.Nf3 d6 3.Be2 Nf6,B50,Game drawn by insufficient material,5:00,Unknown,1331,1322,9,56,111,30,8,2,0,30,81,https://www.chess.com/game/live/167086922378
2026.04.09,19:03:15,white,NafsinFerdous,fglrd,fglrd,loss,Scotch Game...4.Nxd4 Nxd4 5.Qxd4 d6,C45,fglrd won by resignation,5:00,Unknown,1323,1351,-28,17,34,11,2,2,0,9,25,https://www.chess.com/game/live/167087369548
2026.04.09,19:06:27,white,NafsinFerdous,MattDelcroix,MattDelcroix,win,Scotch Game Classical Variation 5.Nxc6 bxc6,C45,NafsinFerdous won on time,5:00,Unknown,1331,1309,22,44,87,21,10,2,0,20,67,https://www.chess.com/game/live/167087493582
2026.04.12,09:45:31,black,Khazaria-313,NafsinFerdous,Khazaria-313,loss,Closed Sicilian Defense 2...d6,B23,Khazaria-313 won by resignation,5:00,Unknown,1323,1350,-27,45,89,26,12,2,0,23,66,https://www.chess.com/game/live/167200722872
2026.04.13,03:54:48,white,NafsinFerdous,jofspades5,jofspades5,loss,Petrovs Defense Classical Damiano Variation Kholmov Gambit 5.Qxe4 d6,C42,jofspades5 won by resignation,10:00,Unknown,1501,1506,-5,13,26,5,2,2,0,5,21,https://www.chess.com/game/live/167235867324
2026.04.13,20:15:52,black,Manideep1226,NafsinFerdous,Manideep1226,win,Sicilian Defense Open Classical Variation 6.Nxc6 bxc6,B56,NafsinFerdous won by resignation,5:00,Unknown,1331,1329,2,19,38,6,0,2,0,15,23,https://www.chess.com/game/live/167270375904
2026.04.13,20:19:57,black,Razec90,NafsinFerdous,Razec90,win,Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3 d6 4.Bb5,B21,NafsinFerdous won on time,5:00,Unknown,1339,1333,6,25,50,13,1,2,0,14,36,https://www.chess.com/game/live/167270530732
2026.04.15,18:09:40,white,NafsinFerdous,vtashkov,vtashkov,loss,Sicilian Defense Open Dragon Rauzer Variation,B76,vtashkov won by checkmate,5:00,Unknown,1331,1354,-23,24,48,12,3,2,0,15,33,https://www.chess.com/game/live/167357995354
2026.04.15,18:16:14,white,NafsinFerdous,hakaoui,hakaoui,win,Ruy Lopez Opening Old Steinitz Defense 4.d4,C62,NafsinFerdous won by resignation,5:00,Unknown,1339,1340,-1,50,99,25,8,2,1,30,69,https://www.chess.com/game/live/167358271772
2026.04.17,09:47:16,black,AdorableScience,NafsinFerdous,AdorableScience,draw,Bishops Opening 2...Nc6,C23,Game drawn by repetition,5:00,Unknown,1339,1338,1,30,59,15,9,2,0,11,48,https://www.chess.com/game/live/167429488098
2026.04.17,09:52:52,white,NafsinFerdous,AdorableScience,AdorableScience,loss,Philidor Defense Exchange Variation 4.Nxd4,C41,AdorableScience won by checkmate,5:00,Unknown,1331,1346,-15,21,42,10,5,2,0,8,34,https://www.chess.com/game/live/167429669796
2026.04.17,09:56:26,white,NafsinFerdous,RDEislameed,RDEislameed,win,Kings Indian Defense Normal Variation 4.e4 d6 5.Nf3,E90,NafsinFerdous won - game abandoned,5:00,Unknown,1339,1332,7,15,29,6,0,2,0,12,17,https://www.chess.com/game/live/167429784218
2026.04.30,15:37:00,black,adnan5120,NafsinFerdous,adnan5120,loss,Kings Pawn Opening Leonardis Variation 2...Nf6 3.Nf3,C20,adnan5120 won by resignation,15:00 + 10s,Unknown,1501,836,665,43,86,23,11,0,0,16,70,https://www.chess.com/game/live/168044692524
2026.04.30,15:59:06,white,NafsinFerdous,adnan5120,adnan5120,win,Petrovs Defense Steinitz Attack 3...exd4,C43,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1501,836,665,73,145,26,22,2,3,35,110,https://www.chess.com/game/live/168045677718
2026.04.30,16:26:39,black,adnan5120,NafsinFerdous,adnan5120,win,Sicilian Defense 2.d3 d6,B20,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1501,836,665,60,120,26,19,2,1,26,94,https://www.chess.com/game/live/168046895122
2026.04.30,16:51:52,white,NafsinFerdous,adnan5120,adnan5120,win,Nimzowitsch Defense Kennedy Linksspringer Variation 3...Nce7,B00,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1501,836,665,47,93,28,11,2,1,29,64,https://www.chess.com/game/live/168048012910
2026.04.30,17:02:37,black,adnan5120,NafsinFerdous,adnan5120,loss,Nimzowitsch Defense 2.d4 e6 3.Nf3 d5 4.e5,B00,adnan5120 won by resignation,15:00 + 10s,Unknown,1501,836,665,29,57,15,3,2,0,27,30,https://www.chess.com/game/live/168048503626
2026.04.30,17:55:06,white,NafsinFerdous,Afif_22,Afif_22,draw,French Defense Knight Variation,C00,Game drawn by agreement,10:00,Unknown,1501,633,868,40,79,24,9,1,0,22,57,https://www.chess.com/game/live/168050785428
2026.05.01,17:53:33,black,Zalina_za,NafsinFerdous,Zalina_za,loss,Queens Pawn Opening Chigorin Irish Gambit,D00,Zalina_za won by resignation,5:00,Unknown,1331,1341,-10,16,31,11,2,1,0,9,22,https://www.chess.com/game/live/168097592570
2026.05.02,15:30:39,white,NafsinFerdous,Artemios1981,Artemios1981,win,Philidor Defense 3.d4,C41,NafsinFerdous won by checkmate,5:00,Unknown,1339,1327,12,12,23,6,4,0,0,7,16,https://www.chess.com/game/live/168137146230
2026.05.02,19:53:06,black,Laksha08,NafsinFerdous,Laksha08,win,Alapin Sicilian Defense...3.d4 cxd4 4.cxd4 Nf6 5.Nc3,B22,NafsinFerdous won by resignation,10:00,Unknown,1512,1469,43,68,136,28,11,2,1,37,99,https://www.chess.com/game/live/168147529386
2026.05.04,19:42:16,white,NafsinFerdous,holylockin73,holylockin73,loss,Scandinavian Defense Mieses Kotrc Main Line 4.d4 c6 5.Nf3 Bf5,B01,holylockin73 won by resignation,10:00,Unknown,1500,1506,-6,22,44,11,1,2,0,11,33,https://www.chess.com/game/live/168238494530
2026.05.04,19:47:28,black,Gaucho_Argento,NafsinFerdous,Gaucho_Argento,win,Alapin Sicilian Defense...4.f4 d6 5.Nf3 g6,B22,NafsinFerdous won by resignation,10:00,Unknown,1511,1475,36,42,84,18,9,2,0,16,68,https://www.chess.com/game/live/168238702778
2026.05.05,15:40:08,white,NafsinFerdous,adnan5120,adnan5120,win,Petrovs Defense Classical French Attack 5...Nf6 6.d4,C42,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1511,827,684,29,57,14,6,2,0,13,44,https://www.chess.com/game/live/168275016352
2026.05.05,15:50:04,black,adnan5120,NafsinFerdous,adnan5120,win,Pirc Defense Maroczy Defense,B07,NafsinFerdous won by resignation,15:00 + 10s,Unknown,1511,827,684,30,60,19,2,2,0,21,39,https://www.chess.com/game/live/168275468776
2026.05.05,16:01:42,white,NafsinFerdous,adnan5120,adnan5120,win,Englund Gambit 2.dxe5 Nc6,A40,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1511,827,684,26,51,15,5,2,0,11,40,https://www.chess.com/game/live/168275994810
2026.05.05,16:09:59,black,adnan5120,NafsinFerdous,adnan5120,win,Scandinavian Defense 2.e5 c5,B01,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1511,827,684,82,164,29,31,1,0,26,138,https://www.chess.com/game/live/168276364556
2026.05.06,19:45:02,white,NafsinFerdous,Sonu_Yadav,Sonu_Yadav,win,Center Game Accepted Normal Variation,C22,NafsinFerdous won by resignation,5:00,Unknown,1348,1386,-38,12,23,4,2,0,0,7,16,https://www.chess.com/game/live/168332577592
2026.05.07,07:50:52,white,NafsinFerdous,FIROZKABIR1,FIROZKABIR1,loss,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,FIROZKABIR1 won by resignation,5:00,Unknown,1340,1377,-37,11,22,9,1,0,0,5,17,https://www.chess.com/game/live/168351594676
2026.05.07,07:52:26,white,NafsinFerdous,maxwn1,maxwn1,loss,Scandinavian Defense Mieses Kotrc Main Line...6.Ne5 c6 7.Bc4 e6,B01,maxwn1 won by checkmate,5:00,Unknown,1332,1328,4,37,74,18,4,2,0,22,52,https://www.chess.com/game/live/168351638886
2026.05.07,20:22:51,black,zoominzoomout1234,NafsinFerdous,zoominzoomout1234,loss,Sicilian Defense Bowdler Attack 2...e6,B20,zoominzoomout1234 won on time,5:00,Unknown,1324,1358,-34,63,125,26,9,2,0,28,97,https://www.chess.com/game/live/168381022702
2026.05.07,20:33:29,black,piotr-kozak,NafsinFerdous,piotr-kozak,win,Sicilian Defense Delayed Alapin Variation,B50,NafsinFerdous won by checkmate,5:00,Unknown,1332,1310,22,39,78,19,5,2,0,16,62,https://www.chess.com/game/live/168381416756
